Lead_ID,Business_Name,Category,Locality,Landmark,City_Pincode,Est_Monthly_Revenue,Avg_Ticket_Size,Google_Rating,Current_Online_Status,Decision_Maker,Contact_Reference,Key_Vulnerability,SahayShakti_Pitch_Hook,Lead_Priority,Outreach_Status
SST-ROH-1511,Classic Auto Electrical & Scanning Hub (Branch 2),Automotive Detailing & Luxury Customs,GT Karnal Road Banquet Belt,Alipur / Rohini Extn,"Rohini, Delhi - 110036",Rs. 11.0 - 17.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.7 Stars (361 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Studio Heads,+91 9895 563 844,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1512,Velocity Car Care & Detailing Garage (Branch 2),Automotive Detailing & Luxury Customs,Pitampura Commercial Hub,Near Netaji Subhash Place / Rani Bagh,"Rohini, Delhi - 110034",Rs. 11.0 - 15.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.4 Stars (242 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Studio Heads,+91 9846 725 556,Relies on temporary Instagram stories without a persistent Google indexed warranty & certification portal.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1513,Royal Wheels & Luxury Detailing Hub (Branch 2),Automotive Detailing & Luxury Customs,Sector 7 Market,Near Rohini West Metro Station,"Rohini, Delhi - 110085",Rs. 10.0 - 15.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.7 Stars (428 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Studio Heads,+91 9824 634 832,Lacks online slot booking for weekend car detailing and customized package pricing calculators.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1514,Speedway Multi-Brand Car Service Centre (Branch 2),Automotive Detailing & Luxury Customs,Sector 8 Main Market,Near Rohini East Metro Station,"Rohini, Delhi - 110085",Rs. 14.0 - 20.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.8 Stars (499 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Studio Heads,+91 9876 157 734,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1515,Urban Auto Spa & Ceramic Coating (Branch 2),Automotive Detailing & Luxury Customs,Sector 9 Commercial Complex,Near DC Chowk,"Rohini, Delhi - 110085",Rs. 16.0 - 22.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.6 Stars (381 Reviews),No Website (Only Instagram Profile & WhatsApp link),Founders / Studio Heads,+91 9880 780 702,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1516,The Detailing Gang Ceramic Coating & PPF (Branch 3),Automotive Detailing & Luxury Customs,Sector 11 Market,Near G3S Mall & Garg Trade Centre,"Rohini, Delhi - 110085",Rs. 11.0 - 13.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.4 Stars (473 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Studio Heads,+91 9816 119 841,Lacks online slot booking for weekend car detailing and customized package pricing calculators.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1517,Auto Shine Luxury Car Spa & Detailing (Branch 3),Automotive Detailing & Luxury Customs,Sector 13 Central Market,Ring Road / Bhagwan Mahavir Hospital Road,"Rohini, Delhi - 110085",Rs. 9.0 - 11.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.7 Stars (140 Reviews),No Website (Only Justdial & Google Map listing),Founders / Studio Heads,+91 9879 874 475,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1518,Rohini Customs Car Audio & Modifiers (Branch 3),Automotive Detailing & Luxury Customs,Sector 14 Prashant Vihar,Near Fun Cinema / Outer Ring Road,"Rohini, Delhi - 110085",Rs. 6.0 - 10.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.9 Stars (58 Reviews),No Website (Only Justdial & Google Map listing),Founders / Studio Heads,+91 9889 598 305,Lacks online slot booking for weekend car detailing and customized package pricing calculators.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1519,Torque Auto Craft Ceramic & Paint Protection (Branch 3),Automotive Detailing & Luxury Customs,Sector 15 Main Commercial Market,Near KN Katju Marg,"Rohini, Delhi - 110089",Rs. 6.0 - 8.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.6 Stars (368 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Founders / Studio Heads,+91 9830 197 984,Lacks online slot booking for weekend car detailing and customized package pricing calculators.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1520,Speed Car Spa & Steam Wash Hub (Branch 3),Automotive Detailing & Luxury Customs,Sector 16 Market,Opposite DTU Hub,"Rohini, Delhi - 110089",Rs. 6.0 - 12.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.9 Stars (605 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Studio Heads,+91 9887 957 333,Lacks online slot booking for weekend car detailing and customized package pricing calculators.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1521,Elite Car Detailing & Teflon Coating (Branch 3),Automotive Detailing & Luxury Customs,Sector 17 Commercial Hub,Near City Centre,"Rohini, Delhi - 110089",Rs. 7.0 - 11.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.6 Stars (192 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Founders / Studio Heads,+91 9899 191 456,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1522,Motorheads Studio PPF & Custom Wraps (Branch 3),Automotive Detailing & Luxury Customs,Sector 24 Commercial Centre,Near Rithala Metro Link,"Rohini, Delhi - 110085",Rs. 10.0 - 14.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.5 Stars (58 Reviews),No Website (Only Justdial & Google Map listing),Founders / Studio Heads,+91 9882 495 767,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1523,Shree Ganesh Auto Accessories & Audio (Branch 3),Automotive Detailing & Luxury Customs,Sector 3 Rohini Market,Near Jaipur Golden Hospital,"Rohini, Delhi - 110085",Rs. 11.0 - 14.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.9 Stars (508 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Founders / Studio Heads,+91 9848 924 654,Relies on temporary Instagram stories without a persistent Google indexed warranty & certification portal.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1524,Precision Car Detailing & Dry Clean Lounge (Branch 3),Automotive Detailing & Luxury Customs,Sector 5 CSC Market,Near Rajiv Gandhi Cancer Institute,"Rohini, Delhi - 110085",Rs. 12.0 - 17.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.7 Stars (497 Reviews),No Website (Only Justdial & Google Map listing),Founders / Studio Heads,+91 9844 282 743,Relies on temporary Instagram stories without a persistent Google indexed warranty & certification portal.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1525,The Car Lounge Paint Protection Film Studio (Branch 3),Automotive Detailing & Luxury Customs,Sector 6 Commercial Complex,Near Ayodhya Chowk,"Rohini, Delhi - 110085",Rs. 13.0 - 18.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.6 Stars (147 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Studio Heads,+91 9825 307 393,Relies on temporary Instagram stories without a persistent Google indexed warranty & certification portal.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1526,German Auto Care Luxury Car Workshop (Branch 3),Automotive Detailing & Luxury Customs,Sector 18 Commercial Hub,Badli Road / Samaypur link,"Rohini, Delhi - 110089",Rs. 15.0 - 21.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.7 Stars (457 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Founders / Studio Heads,+91 9836 914 934,Lacks online slot booking for weekend car detailing and customized package pricing calculators.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1527,Glaze & Gloss Ceramic Coating Studio (Branch 3),Automotive Detailing & Luxury Customs,Sector 22 Market,Near Pocket 4 Market,"Rohini, Delhi - 110086",Rs. 8.0 - 10.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.3 Stars (550 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Founders / Studio Heads,+91 9839 132 170,Car enthusiasts and luxury vehicle owners cannot view high-definition PPF/Ceramic coating video case studies.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1528,Auto Aesthetics PPF & Car Wrapping Hub (Branch 3),Automotive Detailing & Luxury Customs,Sector 25 Marble & Commercial Hub,Near Rithala Industrial Area,"Rohini, Delhi - 110085",Rs. 15.0 - 18.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.7 Stars (237 Reviews),No Website (Only IndiaMART / Sulekha listing),Founders / Studio Heads,+91 9816 940 368,Lacks online slot booking for weekend car detailing and customized package pricing calculators.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1529,Pitampura Auto Modifiers & Custom Lights (Branch 3),Automotive Detailing & Luxury Customs,Mangolpuri Marble Market Hub (Rohini Border),Main Outer Ring Road,"Rohini, Delhi - 110083",Rs. 16.0 - 22.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.4 Stars (249 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Founders / Studio Heads,+91 9827 947 177,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1530,Prime Wheel Alignment & Tyre Lounge (Branch 3),Automotive Detailing & Luxury Customs,GT Karnal Road Banquet Belt,Alipur / Rohini Extn,"Rohini, Delhi - 110036",Rs. 15.0 - 21.0 Lakhs/mo,"Rs. 8,000 - Rs. 75,000",4.5 Stars (481 Reviews),No Website (Only Justdial & Google Map listing),Founders / Studio Heads,+91 9810 142 957,Competitors with Google Ads and slick dark-mode websites capture the premium Audi/BMW/Mercedes owners in Rohini.,"Pitch 'SahayShakti AutoLuxe Dark-Mode Portal': Glossy ceramic/PPF package visualizer, before/after slider showcase, and instant weekend slot booking.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1531,Rohini Property Hub & Luxury Floor Builders,Real Estate Consultants & Builders,Sector 7 Market,Near Rohini West Metro Station,"Rohini, Delhi - 110085",Rs. 15.0 - 17.0 Lakhs/mo,"Rs. 50,000 - Rs. 500,000",4.3 Stars (46 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Senior Partners / Developers,+91 9815 336 357,Lacks automated property inquiry capture forms and EMI / Stamp Duty calculator tools for buyers.,"Pitch 'SahayShakti RealtyPro Engine': HD floor-plan showcase, interactive virtual walkthroughs, and automated investor WhatsApp lead-capture system.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1532,Aggarwal Real Estate & Financial Consultants,Real Estate Consultants & Builders,Sector 8 Main Market,Near Rohini East Metro Station,"Rohini, Delhi - 110085",Rs. 19.0 - 23.0 Lakhs/mo,"Rs. 50,000 - Rs. 500,000",4.5 Stars (269 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Senior Partners / Developers,+91 9819 236 944,Lacks automated property inquiry capture forms and EMI / Stamp Duty calculator tools for buyers.,"Pitch 'SahayShakti RealtyPro Engine': HD floor-plan showcase, interactive virtual walkthroughs, and automated investor WhatsApp lead-capture system.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1533,Shree Shyam Builders & Collaborators,Real Estate Consultants & Builders,Sector 9 Commercial Complex,Near DC Chowk,"Rohini, Delhi - 110085",Rs. 15.0 - 18.0 Lakhs/mo,"Rs. 50,000 - Rs. 500,000",4.9 Stars (632 Reviews),No Website (Only IndiaMART / Sulekha listing),Senior Partners / Developers,+91 9870 490 706,No branded web authority making them look like a small broker rather than a premier developer.,"Pitch 'SahayShakti RealtyPro Engine': HD floor-plan showcase, interactive virtual walkthroughs, and automated investor WhatsApp lead-capture system.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1534,Gupta Associates Rohini Floor Developers,Real Estate Consultants & Builders,Sector 11 Market,Near G3S Mall & Garg Trade Centre,"Rohini, Delhi - 110085",Rs. 36.0 - 40.0 Lakhs/mo,"Rs. 50,000 - Rs. 500,000",4.7 Stars (618 Reviews),No Website (Only Justdial & Google Map listing),Senior Partners / Developers,+91 9842 804 479,Lacks automated property inquiry capture forms and EMI / Stamp Duty calculator tools for buyers.,"Pitch 'SahayShakti RealtyPro Engine': HD floor-plan showcase, interactive virtual walkthroughs, and automated investor WhatsApp lead-capture system.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1535,City Star Real Estate & Legal Advisory,Real Estate Consultants & Builders,Sector 13 Central Market,Ring Road / Bhagwan Mahavir Hospital Road,"Rohini, Delhi - 110085",Rs. 34.0 - 38.0 Lakhs/mo,"Rs. 50,000 - Rs. 500,000",4.6 Stars (171 Reviews),No Website (Only IndiaMART / Sulekha listing),Senior Partners / Developers,+91 9829 530 432,Lacks automated property inquiry capture forms and EMI / Stamp Duty calculator tools for buyers.,"Pitch 'SahayShakti RealtyPro Engine': HD floor-plan showcase, interactive virtual walkthroughs, and automated investor WhatsApp lead-capture system.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1536,Royal Palms Realty & Commercial Leasing,Real Estate Consultants & Builders,Sector 14 Prashant Vihar,Near Fun Cinema / Outer Ring Road,"Rohini, Delhi - 110085",Rs. 13.0 - 15.0 Lakhs/mo,"Rs. 50,000 - Rs. 500,000",4.7 Stars (201 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Senior Partners / Developers,+91 9874 704 618,Lacks a verified builder floor showcase website with HD video walk-throughs and floor plan downloads.,"Pitch 'SahayShakti RealtyPro Engine': HD floor-plan showcase, interactive virtual walkthroughs, and automated investor WhatsApp lead-capture system.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1537,Vardhman Properties & Builder Floors,Real Estate Consultants & Builders,Sector 15 Main Commercial Market,Near KN Katju Marg,"Rohini, Delhi - 110089",Rs. 30.0 - 35.0 Lakhs/mo,"Rs. 50,000 - Rs. 500,000",4.6 Stars (554 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Senior Partners / Developers,+91 9844 616 850,High dependency on local WhatsApp groups; no professional digital presence to attract high-budget investors.,"Pitch 'SahayShakti RealtyPro Engine': HD floor-plan showcase, interactive virtual walkthroughs, and automated investor WhatsApp lead-capture system.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1538,Apex Housing & Luxury Home Collaborations,Real Estate Consultants & Builders,Sector 16 Market,Opposite DTU Hub,"Rohini, Delhi - 110089",Rs. 10.0 - 14.0 Lakhs/mo,"Rs. 50,000 - Rs. 500,000",4.4 Stars (136 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Senior Partners / Developers,+91 9850 590 133,High dependency on local WhatsApp groups; no professional digital presence to attract high-budget investors.,"Pitch 'SahayShakti RealtyPro Engine': HD floor-plan showcase, interactive virtual walkthroughs, and automated investor WhatsApp lead-capture system.",High Priority,Uncontacted / Ready for Pitch
